given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B
riley,kerr-sullivan,166,clem hill street,mindaree,oyster bay,7325,vic,19090429,7355856,riley,kelley,8185,edmond close,leisure living vlge,mount stuart,2706,sa,19390207,4148621
nicholas,leung,40,moorhouse street,two tree hill,boondoola,3732,vic,19951115,7261271,nicholas,huxley,12,biala place,c w v,anglsea,3109,nsw,19921105,6501674
angus,chandler,20,archibald street,,eight mile plains,6150,qld,19531214,3626178,angus,silvestro,41,nott street,tathra river est,middleton beach,3137,nsw,19560720,9873948
adam,craze,,mcclintock street,loma langie,portarlington,3199,wa,19270510,3239913,adam,ewald,,wentcher place,longstay caravn park,kempsey,5902,nsw,19180203,2268410
jack,campbell,11,bremer street,sec 1,san remo,2134,tas,19291016,2920956,jack,wang,,elliott street,stoney creek,norw ood,2147,nsw,19970913,5004938
talia,collinson,20,oliver street,,paraburdoo,3197,nsw,19320209,1496537,talia,brable,5,wattle street,taree cacavn park,northb ondi,5074,vic,19950423,2565238
riley,rees,9,archibald street,wispering pines,coonabarabran,5162,wa,19700922,4932145,riley,whie,22,william husdon crescent,brentwood vlge,burnside,3064,qld,19941028,3083448
wilson,green,2,jaeger circuit,bungarra,corio,2650,qld,19111005,8910567,wilson-wheeler,emiily,1,woolcock street,willandra,taree,2477,qld,19610625,8119451
scott,lodge,2,haynes place,glenfine station,flagstaff hill,6060,vic,19651012,1604189,scott,rudd,3,saunders street,,toowoomba,2617,nsw,19600086,4857758
tiarna,cannell,685,deacon close,,wooli,2287,wa,19020305,6547713,tiarna,harrigton,1,crisp circuit,,mannm,5264,nsw,19060622,9303949
mitchell,hunting,14,catchpole street,windara,,3155,qld,19050619,7824179,mitchell,dent,,partridge street,elizabeth residential village,ballarat,2285,vic,19900531,1162702
jordan,george,114,rapanea street,peechabella,maryborough,4123,vic,19951020,4523010,jordan,tuckwell,23,harricks xrescent,holloway haven,atherton,4560,vic,19730908,6240898
,white,28,young street,ripplevale,maydena,3102,nsw,19260930,2545305,,collibnson,8,parrabel place,fraser lodge,elwozoc,2420,vic,19100819,5602774
lachlan,godfrey,45,lienhop street,sorrento,lalor,2350,sa,19080429,9107241,lachlan,shephaerd,1,grainger circuit,willandra,adaminaby,7250,nsw,19080122,3139543
dylan,nickolai,46,jackie howe crescent,bonnie doon,waramanga,2535,nsw,,6519452,dylan,patafta,17,goldner ircuit,kilnsey,auburn,3138,vic,19100402,7951303
,webb,15,honyong crescent,wurtulla shopping vlge,narooma,4114,qld,19430207,5897606,,ebert,69,rapanea street,pangabi,,6061,nsw,19310909,9105802
blake,cheers,217,rees place,,dalby,6021,qld,19751205,6719640,blake,mcvicar,26,ellerston avenue,rosehill,bowral,3009,qld,19890504,1219082
emiily,wilkins,22,green street,liselican,darlington,3101,,19610512,5342428,emiily,millar,80,river street,canberra hse,nunawading,3340,vic,19380318,2340041
liam,schwaz,1005,elvire place,narada,bronte,2137,tas,19470324,4505367,liam,drougas,29,collins place,moonylora,oakville,2560,qld,19670112,8993502
jessica,dixon,161,fred johns crescent,the swamp,roxburgh park,3556,qld,19281113,6245244,jessica,beam,19,glenubrn,griffiths street,toorak,5540,nsw,19040321,7839655
luke,karlsen,119,mckenzie street,moonee beach caravan park,woodlands,2224,vic,19060425,3838005,luke,wotton,36,gleesonnplace,,wesltake,3198,vci,19780117,6707270
elana,wilkins,11,blowering street,homevale,st kilda east,7183,nsw,19920601,4088657,elana,wiechce,11,belconnebh way,upper ross medical centre,torquay,4077,sa,19190515,3124171
,clarke,,edkins street,conmurra,robina,2162,nsw,19360520,2120525,,collibnson,8,parrabel place,fraser lodge,elwozoc,2420,vic,19100819,5602774
lachlan,ryan,51,totterdell street,roseglen,dalby,3168,qld,19480724,7284475,lachlan,shephaerd,1,grainger circuit,willandra,adaminaby,7250,nsw,19080122,3139543
jack,moscatt,15,hosking place,,st kilda east,2600,vic,19611218,2565922,jack,collinson,4,blowering os treet,canobolasceaavn park,leeton,4212,nsw,19821223,5810985
,muthukuda,11,waratah street,keira,thornlie,0820,vic,19890328,5670243,,white,72,lambrigg street,kelgoola,broadbeach waters,3159,vic,19620216,9731855
noah,mason,29,william hudson crescent,court units,elwood,3155,sa,19500215,8353213,noah,whiet,804,caladenia street,sec 437,molong,2119,wa,19041018,9864936
joshua,pringle,13,fred johns crescent,glenview,elwood,2640,sa,19720127,9406321,joshua,moody,15,el-woodaro,glover street,warren,2304,qld,19580620,9224762
,robson,10,flegg crescent,kuliup,woongarrah,3149,nsw,19880603,6084403,,babic,1,totterdell street,cooingale,st albans,4060,sa,19450493,3346822
,leslie,925,carpenter close,,canterbury,2340,vic,19950608,2438058,,neville,71,pleasance place,macarthur place,wanniassa,3875,qld,19730731,5739885
lily,matthews,57,captain cook crescent,,matraville,2774,vic,19420708,9637615,lily,krishnqn,2,bourne treet,redhill,keysborough,2604,qld,19681003,8956118
ruby,mason,24,weatherburn place,yammacoona,tarragindi,5606,vic,19090627,4941274,ruby,bellchambers,298,winnecke street,siesta caravn park,mosman,2330,tas,,2384529
,dojcic,15,barraclough crescent,brookvale,tolga,2025,qld,19990331,7180320,,grainger,31,,vinda oldge,winthrop,3629,vic,19251017,9094252
joshua,moody,15,glover street,el-woodaro,warren,2304,qld,19580620,9224762,joshua,arribas,30,nicholas street,dangaroo park,kirwan,4086,nt,19800502,7705455
,webb,15,honyong crescent,wurtulla shopping vlge,narooma,4114,qld,19430207,5897606,,mason,19,sheaffe street,,burwood,2507,nsw,19461025,4113226
madison,struck,40,drake brockman drive,eden park,st albans,4218,nsw,19600814,8963800,madison,campbnl,2,terrigal crescent,pendleside,port maquarie,4184,vic,19480830,4528630
,robson,10,flegg crescent,kuliup,woongarrah,3149,nsw,19880603,6084403,,webb,25,toolambi street,villa 235 henry kendall vlge,helens hill,6166,sa,19470715,1945645
blake,cheers,217,rees place,,dalby,6021,qld,19751205,6719640,blake,seted,17,chirnside circuit,rosetta village,balwyn north,2731,qld,19880408,3748565
,felmingham,49,gawler crescent,wingara,wynnum west,6159,nsw,19920718,7791969,,monda,54,burrinjuck crescent,,aubrun,3345,nsw,19041125,9464025
john,homann,27,sid barnes crescent,king river palms c8,cranbourne,5159,nsw,19461027,4896844,lachlan-john,snelling,20,summerville crescent,,maldon,3206,vic,19660114,7931741
mia,garrigan,53,michie street,westholme,armidale,3178,nsw,19700522,6416070,mia,white,6,theodore street,calaltobta,haddon,2905,nsw,19640403,5969084
,felmingham,49,gawler crescent,wingara,wynnum west,6159,nsw,19920718,7791969,,reid,32,ina gregory circuit,john flynn medical centre,camira,3172,nsw,19041113,8734967
,muthukuda,11,waratah street,keira,thornlie,0820,vic,19890328,5670243,,babic,1,totterdell street,cooingale,st albans,4060,sa,19450493,3346822
kobe,jolly,26,alroy circuit,salmaldo caravan park,kyabram,6317,sa,19841213,4583639,kobe,buckinghan,47,wrixon smtreet,the willows,kariong,3375,nsw,19481019,9604781
,muthukuda,11,waratah street,keira,thornlie,0820,vic,19890328,5670243,,neville,71,pleasance place,macarthur place,wanniassa,3875,qld,19730731,5739885
molly,slape,23,currie crescent,dickson family practice,glenwood,2777,wa,19370706,6905342,molly,hanna,18,lewis luxton avenue,tullaillan,salisbury east,2032,vic,19171018,3994290
,farrimond,57,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111,3876047,,ryan,20,ashburton circuit,wilderness,cressy,2580,vic,19560126,3864187
thomas,berry,3,moruya circuit,glenview,mansfield,4077,nsw,19580917,8025349,thomas,kinnane,10,centaurus street,water vew,bondi junction,2010,nsw,19700907,9269196
lauren,perre,22,castleton crescent,karinyah,orange,7250,qld,19820605,6993851,lauren,hilton,71,grayson street,glenmore,coroi,2645,wa,19150223,5611249
lauren,gastarini,12,spowers circuit,menedebri,modbury,4680,vic,19731226,5596194,lauren,hilton,71,grayson street,glenmore,coroi,2645,wa,19150223,5611249
joshua,akot,8,edmunds place,villa 18,dapto,6071,vic,19010703,3188786,joshua,arribas,30,nicholas street,dangaroo park,kirwan,4086,nt,19800502,7705455
benjamin,cassimatis,23,,yacklin,thornleigh,6006,nsw,,1533923,benjamin,lowe,45,macrossan crescent,,kingdton,6075,nsw,19250611,5513136
joshua,green,13,duncan street,euroka,artarmon,4871,qld,19970505,4108253,joshua,dixon,60,croton street,ethnam arm,surrey hills,2617,nsw,19481014,5540614
william,ziswiler,68,bellchambers crescent,galloway,queenscliff,2218,vic,19010406,5172369,william,reid,18,martin utreet,australiaharcade,smiths lake,2010,vic,19690624,7251376
zali,white,89,blackman crescent,glenairne,bundaberg,6280,wa,19020311,7291149,zali,white,,blackman crescent,glenairne,bundaberg,6280,wa,19020311,7291149
joshua,sherriff,159,cosgrove street,sun city resort,bligh park,2035,qld,,6454105,joshua,avdic,8,archdal l street,nioa,nunawading,3134,nsw,19200415,9571448
lachlan,plumb,14,garling street,brentwood vlge,julatten,4217,vic,19550313,2243015,lachlan,balasubramaniam,26,mackinolty street,balmora lgarden,scarnorough,2388,nsw,19731007,1798069
,white,28,young street,ripplevale,maydena,3102,nsw,19260930,2545305,,dixovn,4,tytherleigh street,,albany creek,2097,nsw,19040831,8170333
ethan,miell,,barwell place,oreel,ashfield,3941,sa,19830725,2215887,ethan,coleman,64,ragless circuit,,hindmarsd west,4701,nsw,19650701,9807949
,gilbertson,5,goodwin street,court units,ethelton,2193,qld,19020904,2879807,,grainger,31,,vinda oldge,winthrop,3629,vic,19251017,9094252
zachary,bradshaw,106,totterdell street,barossa village,colo vale,3444,qld,19151219,6773972,zachary,hulands,51,caley crescent,,albany creek,5161,tas,19360826,9722255
emiily,rundle,112,tarago place,fiveways,brookvale,2122,nsw,19461226,2419260,emiily,millar,80,river street,canberra hse,nunawading,3340,vic,19380318,2340041
,clarke,,edkins street,conmurra,robina,2162,nsw,19360520,2120525,,araujo,225,nepean place,kinross,lake cathie,2302,vic,19140124,5500784
lachlan,rawlings,49,lochleigh,whispering pines,coonamble,2019,nsw,19261022,9145105,lachlan,ryan,51,totterdell street,roseglen,dalhy,3168,qld,19480724,7284475
,lowry,6,hadleigh circuit,rowethorpe,rossmoyne,2770,sa,19350708,6616912,,reid,32,ina gregory circuit,john flynn medical centre,camira,3172,nsw,19041113,8734967
cooper,blake,90,packham place,australia fair medical west centre,surfers paradise,2747,vic,19100307,2013713,cooper,mcneiwll,119,the sandys,maidment place,dungog,5075,nsw,19080127,2706283
,clarke,14,,rowethorpe,newcastle,2220,vic,19670314,9542197,,campbell,282,osburndrive,white patch,carralra,6030,vic,,2172403
alexandra,yiannoulis,159,archdall street,tall pines,rowville,3284,vic,19790913,7515259,alexandra,zilm,8,marungal avenue,dykehead,toormuna,3052,nsw,19390626,2961711
benjamin,lovelock,1,tanumbirini street,apmnt 203,willetton,4570,nsw,19980628,6282406,benjamin,green,12,woolner circuit,mirani,reynella,2905,sa,,8195933
isabella,spicer,19,lumeah street,lochinvah,boyne island,2780,wa,19130404,1159942,isabella,ryan,61,downes place,spring ridge,ardeer,3058,nsw,19331204,4702512
zachary,bradshaw,106,totterdell street,barossa village,colo vale,3444,qld,19151219,6773972,zachary,croker,27,guthridg ecrescent,,rydd,3143,nsw,19630415,9034657
ruby,matthews,15,chauncy crescent,kildrummie,armidale,3616,sa,19060824,1111899,ruby,warrior,5,ironbarkcrescent,margaret river carvn park,penshurst,3075,vic,19550812,5870334
joshua,petersen,8,wybalena grove,lyra park,surry hills,3162,vic,19420824,4895026,joshua,gaskin,61,haystack crescent,gemmav,koroit,6233,vic,19590425,3676871
mikayla,malloney,37,randwick road,avalind,hoppers crossing,4552,vic,19860208,7207688,mikayla,siviour,2,steinwedel street,cherry bank,pymble,0237,vic,19850704,2668143
joshua,heron,23,dooring street,drypoint,barraba,4214,nsw,19700227,6931228,joshua,moody,15,el-woodaro,glover street,warren,2304,qld,19580620,9224762
nicholas,hassall,8,laughton street,anzac house (cnr archer s street,highton,3028,sa,19040622,3632388,nicholas,huxley,12,biala place,c w v,anglsea,3109,nsw,19921105,6501674
lauren,gibb,35,tenison-woods circuit,the gums,adamstown heights,6333,nsw,19090430,3651643,lauren,hilton,71,grayson street,glenmore,coroi,2645,wa,19150223,5611249
benjamin,cassimatis,23,,yacklin,thornleigh,6006,nsw,,1533923,benjamin,green,12,woolner circuit,mirani,reynella,2905,sa,,8195933
,robson,10,flegg crescent,kuliup,woongarrah,3149,nsw,19880603,6084403,,campbell,282,osburndrive,white patch,carralra,6030,vic,,2172403
talia,wotton,211,burn street,gillin park,seymour,0812,nsw,19781119,8432542,talia,millaf,20,la perous e street,,kellyfville,2250,wa,19800606,3894135
benjamin,hartland,40,ranken place,sorrento,collie,3799,qld,19080206,7081220,benjamin,morr ison,16,kingscotecrescent,malanda orchard,sanctuary point,0280,nws,19761231,3201927
nicholas,beattie,7,edmondson street,goughs bay,modbury,2036,wa,19170811,3374275,nicholas,procter,1,cavanaughlstreet,sherwood,leevflle,2089,nsw,19031219,2662272
,farrimond,57,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111,3876047,,braithwaite,29,tweed p lace,brileen,cabramatta,5051,vic,19740815,8052512
,lowry,6,hadleigh circuit,rowethorpe,rossmoyne,2770,sa,19350708,6616912,,melham,21,kingscote crescent,kerry street,elizabeth vale,2663,wa,19911210,5648275
benjamin,liccioni,2,golden grove,jestarlei,lavington,2042,wa,19100711,2197467,benjamin,moody,43,fernyhough crescent,huongold,port augusta,3192,vic,19180612,4887764
joselyn,brus,21,carandini street,,murray bridge,2090,tas,19020520,6801064,joselyn,moody,92,bromell circuit,clover dene,ashfield,2285,sa,19380115,4236077
caitlin,de boar,21,crisp street,section,jan juc,5400,nsw,19460307,3080624,caitlin,berry,29,carr crscent,bletchly aprk,corrimal east,4075,sa,19780804,2225444
lara,dunis,7,rodda place,dry rush,casino,4170,nsw,19580928,2469542,lara,stanley,89,napper place,,carlingford,3139,qld,19380827,4712092
benjamin,capel,177,clive steele avenue,spq camp,woongarra,4207,qld,19090522,4415928,benjamin,morr ison,16,kingscotecrescent,malanda orchard,sanctuary point,0280,nws,19761231,3201927
lachlan,hage,34,ballumbir street,opal cove resort,newmarket,6061,nsw,19850523,3230581,lachlan,red,20,starkestreet,busbey's flat,caulfield,2611,vic,19600906,3614628
benjamin,limbert,201,blackman crescent,karinyah,woodbine,2228,nsw,19020429,5534369,benjamin,donaldson,34,dunoon street,westwood homestead,st algans,2611,nsw,19331111,2281465
thomas,orchard,,maribyrnong avenue,the broadwalk arcade,huntfield heights,6210,vic,19841206,1818117,thomas,kinnane,10,centaurus street,water vew,bondi junction,2010,nsw,19700907,9269196
emiily,robnik,288,gosse street,townview,werrington,4216,nsw,19671025,8062583,emiily,benjamin,8,holmans treet,kersey' south,coutts crossing,2278,vic,19490214,7996561
mitchell,wheatley,63,embling street,,mongarlowe,2795,qld,19641102,3016745,mitchell,dent,,partridge street,elizabeth residential village,ballarat,2285,vic,19900531,1162702
,leslie,925,carpenter close,,canterbury,2340,vic,19950608,2438058,,webb,25,toolambi street,villa 235 henry kendall vlge,helens hill,6166,sa,19470715,1945645
amy,mason,279,casuarina street,memorial hospital,bundaberg,3056,vic,19121126,4368305,amy,green,8,cahalan place,,east preston,2114,,19900401,2287496
joshua,corbin,83,tweed place,five oaks,keilor,4818,nsw,19721018,7955748,joshua,moody,15,el-woodaro,glover street,warren,2304,qld,19580620,9224762
samantha,papoutsis,21,titheradge place,st francis village,wyoming,3300,vic,19260627,7785823,samantha,harrington,29,beaver place,,toukleey,6751,vic,19471114,9485434
abbey,lewkowicz,33,stead place,dalamar,minchinbury,6108,nsw,19240802,1187314,abbey,grewn,6,aspinall street,roseda le,mannum,3012,vic,19300314,5453075
james,murabito,138,mcelhone court,balmain cove,collie,6023,vic,19080720,4654129,james,reid,30,snodgrass crescent,diabllo,belmont,2261,qld,19790129,2073967
hannah,morrison,14,strzelecki crescent,orchid square,auburn,2151,qld,19010126,4820527,hannah,candida,7,santalum street,moorabee,,2030,vic,19210519,9787204
kate,stephenson,8,sinclair street,brentwood vlge,ryde,5333,sa,19051012,4182623,kate,tantschev,99,knox street,fronda,,5148,qld,19870422,6536232
olivia,trigwell,13,waldock street,wilpena,new lambton heights,3194,vic,19571126,9991752,olivia,gully,3,cockbur nstreet,bool igal,,2163,qdl,19150112,1992595
nicholas,matson,17,stephen street,taylors creek bridge,cowell,2454,vic,19990419,3182512,nicholas,scantlebury,25,kambah vlge,casuarina sh oppingsqre,fish creek,3585,nsw,19370405,8589026
talia,petersen,15,callaway crescent,karoola,hoppers crossing,4515,sa,19000307,3839840,talia,millaf,20,la perous e street,,kellyfville,2250,wa,19800606,3894135
nicholas,hassall,8,laughton street,anzac house (cnr archer s street,highton,3028,sa,19040622,3632388,nicholas,procter,1,cavanaughlstreet,sherwood,leevflle,2089,nsw,19031219,2662272
thomas,campbell,45,windich street,spring vale,blacktown,7304,nsw,19640105,4359063,thomas,kinnane,10,centaurus street,water vew,bondi junction,2010,nsw,19700907,9269196
joshua,coleman,16,mosman place,aralee,kooyong,3431,nsw,19501024,2640319,joshua,arribas,30,nicholas street,dangaroo park,kirwan,4086,nt,19800502,7705455
joshua,sherriff,159,cosgrove street,sun city resort,bligh park,2035,qld,,6454105,joshua,fauser,2,unt 2,harrington pcircuit,kingsford,2280,nsw,19820606,4981335
ruby,bellchambers,298,winnecke street,siesta caravn park,mosman,2330,tas,19140325,2384529,ruby,mason,24,cruikshank street,yammacoona,tarragindi,5606,vic,19090627,4941274
hannah,morrison,14,strzelecki crescent,orchid square,auburn,2151,qld,19010126,4820527,hannah,liaudinskas,15,hopmanpoace,mt pleasant,orange,2829,sa,19130526,5819558
caleb,miotto,6,besant street,shadell,bayswater,3033,sa,19610729,6597548,caleb,quiill,9,rosebery street,laura pengilly wing,granville,5007,nsw,19040203,8733587
kirra,fitzpatrick,21,dodwell street,dusty corner,midvale,5083,vic,19141108,9581574,kirra,watkiln,29,geelong estreet,,nicholls,2088,nsw,19700924,1203301
,robson,10,flegg crescent,kuliup,woongarrah,3149,nsw,19880603,6084403,,gibb,35,tenison-woodsr circuit,the j gms,adamstown heights,6333,nsw,19090430,3651633
michael,cochrane,7,monaro crescent,ballarkona,hendra,4128,qld,19361016,5263623,michael,plessnitzer,26,william webbodrive,rockview,cowra,3023,nsw,19800518,3756443
joe,clarke,7,skardon street,bonnie doon,north curl curl,4122,sa,19640223,3654594,joe,lodgw,200,steinwedel street,kmart p plaza,toowoomba,4016,wa,19710830,2655513
