given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
joshua,berryman,91.0,summerville crescent,medical centre,mount colah,4221,vic,19070709.0,6570397,joshua,petersen,8.0,wybalen a grove,lyra park,surry hills,3162,vic,nan,4895026,0
kyle,leane,13.0,macarthur avenue,warrol,booragul,2200,nsw,19770320.0,7924874,kyle,genovese,nan,harrington circuit,anzac house (cnr archer s street,port luincoln,4725,vic,19780802.0,8478623,0
jessica,winfield,47.0,fullagar crescent,shopping centre,taylors bay,4301,sa,19761107.0,9277281,jessica,singleton,40.0,villa 2,tyrrell circuit,farrer,4422,qld,19241115.0,7634940,0
nan,white,28.0,young street,ripplevale,maydena,3102,nsw,19260930.0,2545305,nan,allard,26.0,burnie north west private hospital,dyring place,south perth,4852,nsw,19491011.0,9472794,0
blake,steed,17.0,chirnside circuit,rosetta village,balwyn north,2731,qld,19880408.0,3748565,blake,daykin,3.0,hannan ctescent,cooroora,gwynneville,2318,qld,19120515.0,8485229,0
nan,grierson,326.0,nan,sect 106,mcmahons point,6326,tas,19181212.0,4107638,nan,thredgold,32.0,rivers street,oakdale ranch,mooloolaba,4715,vic,19250525.0,2372485,0
benjamin,morrison,2487.0,noongale court,fairfield waters,st albans,2840,vic,19520110.0,9155694,benjamin,miles,nan,totterdell street,poplar bend,acton,6317,qld,19830303.0,4385595,0
nan,riding,336.0,kallara close,unt 2,altona north,2177,qld,19320604.0,7712618,nan,wanders,453.0,louis loder street,hilltop iew motel,avoca,2284,qld,19120509.0,3198280,0
isabella,elferkh,16.0,moore street,bangor lodge,nan,3044,vic,19451228.0,4582565,isabella,zimmermann,25.0,lampard circuit,monto carajvanpark,pattersno lakes,2280,nsw,19080814.0,4093298,0
annalise,clarke,22.0,macgregor street,nan,brighton-le-sands,2540,sa,19620404.0,2345085,annalise,ma,6.0,nan,point cook home,stroud,6535,nsw,19270608.0,2160321,0
christian,jolta,2.0,jerrabomberra avenue,yambungan station,cecil hills,4702,vic,19481117.0,6961701,christian,goetze,5.0,manna close,torrington,mill park,2323,nsw,19510127.0,3619285,0
nan,rees,45.0,badimara street,easedale lodge,sanctuary point,2257,nsw,19720228.0,3996047,nan,hag e,62.0,livingston avenue,enderlee,nunawading,3350,nsw,19210108.0,4440855,0
james,white,134.0,macdonnell street,bindaree,nollamara,5127,vic,19090530.0,8089512,james,spall,28.0,alabaster treet,inglewood,orange,5124,vic,19750720.0,5050590,0
nicholas,pontt,15.0,bulli place,wattle mount,new farm,2750,vic,19570101.0,3411264,nicholas,wikde,46.0,renny place,golden pohds,leongatha,4153,vic,19961119.0,7886527,0
emiily,van rossen,36.0,giltinan place,narla vlge,surrey hills,3746,vic,19010822.0,3981817,emiily,dods,110.0,solomoncrescent,crowden,bendemeer,2602,vic,19970213.0,6929273,0
joshua,akot,8.0,edmunds place,villa 18,dapto,6071,vic,19010703.0,3188786,joshua,avdic,8.0,archdal l street,nioa,nunawading,3134,nsw,19200415.0,9571448,0
benjamin,blake,11.0,tantangara street,summit cottage,oaklands park,2640,wa,19270916.0,6285591,benjamin,hyland,14.0,coxen street,rowethrpe,yaroomba,5044,vic,19921225.0,8509780,0
grace,eyles,64.0,leighton street,nan,seven hills,4109,nsw,19810722.0,5917130,grace,dolliver,28.0,geila court,north sta r resort,doyalson,5720,qld,19040326.0,8625522,0
harrison,coulson,119.0,backler place,nan,toowoomba,4350,vic,19300517.0,5222388,harrison,stirland-mitchell,176.0,badimars street,wirreanda vlge,port augusta,2196,qld,19040106.0,3551585,0
sophie,coulson,8.0,blackburn street,makana station,mansfield park,5097,nsw,19690320.0,9010006,sophie,bevis,8.0,bungonia street,fernlea,ringwood east,2514,vic,19820602.0,4133682,0
charlotte,saltiel,25.0,discovery street,wanderers rest,long jetty,2135,sa,19291014.0,4955093,charlotte,nan,64.0,elvire olace,mt pleasant,port macpquarie,2210,tas,19182115.0,3647256,0
nan,campton,31.0,kennewell place,palms lodge,coolbellup,4171,nsw,19030416.0,2809212,nan,teag ue,38.0,emily bulcock crescent,locn 341,caulfidld,2041,nsw,19900523.0,1754920,0
hamish,boulter,16.0,longstay caravn park,top spot,warkton,2429,nsw,19170530.0,6954052,hamish,web,10.0,melrose rdive,grandview,south erth,3074,vic,19200409.0,6364419,0
nan,beattie,56.0,howchin place,nan,mount isa,3912,vic,19980913.0,3509530,nan,mcniell,33.0,crozier crcuit,legacy units,yambk,6166,nsw,19460824.0,7072281,0
emiily,hand,4.0,mcnicoll street,old farm,kongal,2518,vic,19270511.0,3480162,emiily,stanley,9.0,spofforth street,thefal ls,sherwood,3150,nsw,19381021.0,7253600,0
nan,riding,336.0,kallara close,unt 2,altona north,2177,qld,19320604.0,7712618,nan,clarkd,nan,streeter place,riverside plaza,port lincoln,2090,sa,19700607.0,1250298,0
sophie,otto-coats,19.0,clancy street,inglewood,springwood,2600,wa,19690527.0,5566144,sophie,campbll,61.0,belconnen way,hazel hill,nan,2323,qld,19210520.0,9019644,0
jake,campbell,67.0,larcombe crescent,oaklands village,greensborough,4570,wa,19240304.0,4245106,jake,vigneswaran,24.0,franklin street,westside,geelong west,4114,nsw,19700129.0,2559983,0
thomas,parr,71.0,plowman place,linton vlge,daw park,5159,nsw,19010714.0,5972566,thomas,snod,26.0,mcclintock street,nan,warilla,4551,vic,19790413.0,3010606,0
william,ziswiler,68.0,bellchambers crescent,galloway,queenscliff,2218,vic,19010406.0,5172369,william,reid,18.0,martin utreet,australiaharcade,smiths lake,2010,vic,19690624.0,7251376,0
nan,kowald,3.0,hindmarsh drive,green desert,greenwood,2016,sa,19440126.0,8957090,nan,falting,22.0,gurrang avenue,glenpp,blair athol,2564,qld,19941202.0,2319505,0
emiily,reid,24.0,luehmann street,tawonga rdside,rose bay,2350,nsw,19190825.0,2408163,emiily,de micjle,23.0,lawrence crescent,manila,mount alford,2577,nsw,19530522.0,7400612,0
nan,oreilly,nan,paul coe crescent,wylarah,tuart hill,3219,vic,19500925.0,4201497,nan,nguyen,9.0,chaselnig street,nan,burwood east,2122,qld,19560901.0,4833200,0
annika,mason,50.0,ainsworth street,legacy units,eaglehawk,5159,sa,19860615.0,2777725,annika,campbell,71.0,totterdell street,the mews royal hotel bldg,lavertons outh,4359,vic,19290222.0,3988407,0
nan,faehse,65.0,henry melville crescent,goonahra,wanniassa,2173,vic,19490602.0,9923153,nan,schmick,15.0,hosking place,nan,st kilda east,2600,vic,19611218.0,2565922,0
thomas,coleman,35.0,davies place,apt pc,port elliot,4819,nsw,19660918.0,6106983,thomas,fogliano,522.0,hawdon rtreet,francis c hambers,bonville,6617,qld,19290927.0,3505678,0
jack,lowe,12.0,lambert street,belongame,lavington,6415,vic,19091212.0,6247312,jack,rudd,4.0,limestone avenue,orcadia park,hoppers crossing,5007,nsw,19086018.0,3984278,0
nan,riding,336.0,kallara close,unt 2,altona north,2177,qld,19320604.0,7712618,nan,colquhoun,11.0,strong place,ocean star villas,modbruy,2213,qld,19621022.0,3058669,0
brianna,blackwell,20.0,john russell circuit,yarrandoo,cremorne,3192,nsw,19440515.0,6543804,brianna,dixoh,18.0,staaten crescent,buckhobble,greensborough,3013,nsw,19860928.0,4919547,0
thomas,tsonis,33.0,de little circuit,arndilly,rye,5024,sa,19130119.0,9807073,thomas,brain,22.0,holmes c rescent,anstee court,hackham west,3465,vic,19711119.0,6218887,0
caitlin,white,174.0,collyburl crescent,nan,kurwongbah,2456,nsw,19431207.0,2627787,caitlin,bevis,46.0,smith street,grammar cahool,hawthorn,4878,nsw,19601011.0,3040069,0
connor,asendorf,12.0,falkiner place,luskin court,orange,4032,vic,19290430.0,6699074,connor,tromp,8.0,eildonplace,willtarny,east maitland,7440,qld,19280129.0,8096262,0
nicholas,procter,1.0,cavanaugh street,sherwood,leeville,2089,nsw,19031219.0,2662272,nicholas,cochrane,845.0,olney place,nan,edithvqle,2450,vix,19260717.0,9800269,0
emiily,hingston,15.0,paul coe crescent,hawkesbury road,mooroolbark,2565,sa,19711219.0,6897463,emiily,finalay,13.0,lawrence close,upton,boddingnton,2485,nsw,19800129.0,5998213,0
nan,della-verde,113.0,rivett street,glen eden,figtree,2606,vic,19010217.0,8895395,nan,reid,6.0,nan,ardrossan,rinwgood,4701,vic,19620822.0,7700094,0
nan,manzie,33.0,hemmant street,lasswade,ormond,3150,qld,19560714.0,7289058,nan,maynard,nan,mckillop circuit,norely,ede,2339,qld,19420418.0,7402311,0
lachlan,hukowskyj,18.0,laidley place,mariah,adamstown,2137,nsw,19821022.0,2246928,lachlan,fitzpatrick,131.0,nan,everbreen,malvern east,4715,act,19570909.0,5173073,0
emiily,boulter,12.0,drevermann street,manila,currimundi,3030,nsw,19770628.0,4873584,emiily,greedn,47.0,craig lace,rosemeade,ashfield,3095,nsw,19580116.0,4427542,0
max,clarke,12.0,playfair place,kanga park,potts point,5608,vic,19360102.0,5709157,max,george,52.0,bunbury sgreet,doctors flat,coolumbeach,2239,vic,19031106.0,1932739,0
riley,bennell,39.0,sabine close,browne's reef,toowoomba,4556,qld,19441206.0,1596501,riley,benn ier,235.0,shackleton circuit,lakeview park,dianella,2340,qod,19030228.0,2251111,0
caitlin,mitton,6.0,arthur circle,george forbes house,sale,3182,vic,19260517.0,4276696,caitlin,bevis,46.0,smith street,grammar cahool,hawthorn,4878,nsw,19601011.0,3040069,0
jessica,wiseman,23.0,spowers circuit,woodbine homestead,carnegie,2018,nsw,19641123.0,4608861,jessica,claffey,102.0,aronsoncrescent,lamingtonunatlional,wynnum west,2080,vic,19431126.0,7278796,0
nan,webb,15.0,honyong crescent,wurtulla shopping vlge,narooma,4114,qld,19430207.0,5897606,nan,ryan,20.0,ashburton circuit,wilderness,cressy,2580,vic,19560126.0,3864187,0
nan,klemm,43.0,clem hill street,nan,st kilda,4205,qld,19751020.0,5119969,nan,felmingham,49.0,gawler crescent,wing ara,wynnym west,6159,nsw,19920718.0,7791969,0
joel,teti,686.0,wheelwright crescent,grandview,brighton,4018,wa,19260102.0,9064672,joel,burnell,4.0,pickles street,nan,woombye,2478,qld,19300112.0,4694746,0
nan,papageorgiou,22.0,wisdom place,lazee m,smithfield plains,2350,nsw,19070623.0,4609745,nan,gaskin,17.0,trenwithv close,merrydale,turner,4576,nsw,19021013.0,1066355,0
tanar,saccardo,43.0,irvine street,anzac house (cnr archer s street,canterbury,3690,wa,19100526.0,7953897,tanar,huxley,nan,ashcroft crescent,kilfescle,bray aprk,2064,vic,19700512.0,5171988,0
joshua,needham,20.0,cornish place,jackaranda lodge,manunda,2325,qld,19130421.0,6586520,joshua,green,32.0,kingscote rescent,retirement village,koro ra,2617,vic,19351228.0,4876691,0
nan,lodge,9.0,forbes street,glen alvie rsd,birkdale,5118,nsw,19691225.0,7105186,nan,clarke,13.0,hicks snreet,brentwodo vlge,broadmeadows,3094,vic,19340818.0,7285543,0
emiily,finlay,61.0,coranderrk street,john flynn medical centre,ulverstone,3043,vic,19070731.0,9964204,emiily,clarke,5.0,john russell circuit,nan,canley ehights,5032,wa,19760608.0,4952094,0
jack,nan,3.0,light street,pine hill,windermere,3212,vic,19651013.0,1551941,jack,dunnicliff,63.0,tristania street,legacy vlge,sale,2248,vic,19760618.0,8513207,0
kiana,pieris,33.0,mortimer lewis drive,mungrup stud,coffs harbour,4650,vic,19370813.0,5026429,kiana,lenzi,35.0,bugden avenue,the maadxows,goodooga,2075,nan,19110824.0,6557448,0
tara,stanley,109.0,haswell place,dale view,surfers paradise,2196,nsw,19091118.0,7519489,tara,o'shannessy,233.0,osburn d rive,nan,maitlnd,2640,nsw,19380807.0,4654746,0
jack,paterson,nan,herbert crescent,fourways,north pinjarra,2261,nsw,19830817.0,3374161,jack,morell,74.0,horrocks street,ulinga,toorak,2000,vic,19371114.0,2710625,0
nan,colpo,2.0,trigg place,southern cross,clarinda,6018,vic,19280716.0,4186527,nan,blackwell,127.0,ferrier place,northwood npark,chelsea heights,4211,qld,19570409.0,8541055,0
bethany,webb,3.0,cullen street,sunning,narellan vale,3630,qld,19431219.0,4827546,bethany,eyer,33.0,madigan street,nan,balhannah,3165,sa,19170606.0,5083160,0
samuel,lvarga,64.0,postle circuit,abbey green,rokeby,2199,vic,19641231.0,4801979,samuel,hobson,28.0,louis lodersstreet,grant patch,naremburn,4005,sa,19270607.0,5061265,0
emiily,lowry,31.0,chaseling street,wonba,ingleburn,2193,nsw,19940616.0,9820630,emiily,mccarthy,10.0,mcintosh tsreet,kiloran,port fairy,6110,nsw,19330313.0,6901115,0
cameron,virgen,51.0,wilson crescent,blacklead farm,stephens,2110,nt,19400306.0,5118228,cameron,kouimanis,51.0,nulsen circuit,nan,tecoms,3931,qld,19671009.0,1274183,0
brooke,green,14.0,laker crescent,sapri,whittingham,2166,wa,19920111.0,6640023,brooke,hendricks,34.0,lake downs super fine merino stud,eucumbene drive,narooam,3179,nsw,19450517.0,6179346,0
joshua,carmody,19.0,shakespeare crescent,kellhaven,edensor park,3250,qld,19050227.0,6686589,joshua,morrison,26.0,dixson circuit,glenfyne angus stud,adelaide,2071,nan,19870429.0,7034895,0
emiily,white,26.0,marr street,grangemouth,lower templestowe,3161,vic,19290127.0,4621716,emiily,greedn,47.0,craig lace,rosemeade,ashfield,3095,nsw,19580116.0,4427542,0
nan,farrimond,57.0,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111.0,3876047,nan,braithwaite,29.0,tweed p lace,brileen,cabramatta,5051,vic,19740815.0,8052512,0
nan,berry,276.0,victoria street,coorabil,bayswater,3166,nsw,19250620.0,3866668,nan,gilbertson,5.0,goodwin street,court units,etheoton,2193,qld,19020904.0,2878907,0
nan,nguyen,9.0,chaseling street,nan,burwood east,2122,qld,19400119.0,4833200,nan,clarke,nan,barangaroo street,apt 8g,blacktown,2615,nsw,19240224.0,6718271,0
nan,mason,19.0,sheaffe street,nan,burwood,2570,nsw,19461025.0,4113226,nan,dantiochia,nan,wiburd street,solander centre,como,4035,nsw,19221020.0,6629558,0
joel,lamprey,12.0,twynam street,alanvale,revesby,2537,qld,19200815.0,2877737,joel,bartel,6.0,chewings street,buena fista,sea lake,2777,nsw,19550822.0,9818191,0
nan,dent,4.0,chillagoe street,myliton,hamilton,7325,nsw,19270825.0,9350791,nan,satl,71.0,blaxlan d crescent,nan,atherton,5075,nsw,19550406.0,1176207,0
nan,berry,276.0,victoria street,coorabil,bayswater,3166,nsw,19250620.0,3866668,nan,rundle,3.0,hicks syreet,blackbutwood,oragne,3078,nsw,19380125.0,4860814,0
riley,son,11.0,duffy street,toora,caulfield north,2486,nsw,19851219.0,8480884,riley,noble,17.0,thakemplace,station homestead,matraville,5032,wa,19600221.0,8713309,0
ned,feeney,2.0,barringer street,holmeleigh,brighton,3165,vic,19071029.0,1440128,ned,hamblin,1.0,bokhara c ircuit,nan,ballarat,5012,nan,19150226.0,9945787,0
harry,thorpe,11.0,kambalda crescent,louisa tor 4,angaston,2777,qld,19421128.0,2701790,harry,gully,81.0,templetno street,navan park,toowong,6023,vic,19450926.0,4903149,0
ella,richmond,2.0,investigator street,mynora,crestmead,4306,nsw,19000112.0,6508977,ella,wilkins,468.0,hodgson crescent,currandina,ellenbrok,2615,sa,19010903.0,2654739,0
nan,della-verde,113.0,rivett street,glen eden,figtree,2606,vic,19010217.0,8895395,nan,ryan,42.0,beazley crescent,shaudell,torquay,830,sa,19820718.0,9041834,0
mia,crofts,101.0,nunan crescent,wilga,millmerran,4850,sa,19550722.0,3041807,mia,pyper,90.0,paul coe vrescent,pine hill,camp hill,4207,nan,19410921.0,2154974,0
nan,lowry,150.0,syron place,wirong,nan,4066,vic,19880923.0,8557384,nan,muthdkuda,11.0,waratahkstreet,keira,thornlie,820,vic,19890328.0,5670243,0
james,stearnes,8.0,leahy close,nan,bayswater,3195,nsw,19330802.0,9900161,james,wang,14.0,levien street,cara h ill,caulfield,2104,nsw,nan,5857843,0
alicia,riddei,11.0,elvire place,swanleigh,allawah,2440,qld,19620629.0,2718027,alicia,whiet,10.0,madigan dtreet,nan,barraba,3055,nsw,19620821.0,4067329,0
nan,colpo,2.0,trigg place,southern cross,clarinda,6018,vic,19280716.0,4186527,nan,donaldson,71.0,mannheim street,sandalford komestead,urangan,2713,nsw,19320608.0,5103641,0
erin,embrey,31.0,arabana street,caloundra family medical practice trinit,caves beach,4000,vic,19990704.0,7556655,erin,krollig,10.0,wellslroad,rosehill,auburn,5068,sa,nan,9780684,0
caitlin,weaver,298.0,vagabond crescent,francis chambers,thornbury,5072,nsw,19680909.0,7831777,caitlin,bossence,58.0,aston creqscent,greenslopes,condell park,3023,nsw,19040426.0,7998798,0
nan,beattie,56.0,howchin place,nan,mount isa,3912,vic,19980913.0,3509530,nan,haren,14.0,finlayson place,colloca vale,mooroolbark,7050,vic,19180426.0,5885583,0
nan,hilton,25.0,heard street,craiglyn,blue haven,2614,wa,19550612.0,2455796,nan,nguyen,9.0,chaselnig street,nan,burwood east,2122,qld,19560901.0,4833200,0
xanthe,pringle,46.0,woodfull loop,morven,woori yallock,6110,vic,19250210.0,4259044,xanthe,rasic,16.0,anice-ohn,ivo whitton circuit,mulgrave east,2330,vic,19520527.0,5541516,0
nan,mason,19.0,sheaffe street,nan,burwood,2570,nsw,19461025.0,4113226,nan,demetriou,4.0,nan,zimms corner,bayone t head,2550,qld,19100722.0,3790130,0
jessica,white,4.0,levi place,habitat,carlingford,6054,vic,19691105.0,8241849,jessica,mckeroie,8.0,john close,rosewood garden,yarrawonga,3804,nsw,19810709.0,3600417,0
nan,kowald,3.0,hindmarsh drive,green desert,greenwood,2016,sa,19440126.0,8957090,nan,hannagan,6.0,boolee xtreet,gowne,invergowrie,2290,nsw,19641216.0,8090930,0
nan,dent,4.0,chillagoe street,myliton,hamilton,7325,nsw,19270825.0,9350791,nan,dieckmann,nan,mckinle circuit,rsl building,panoarma,2225,nsw,19820207.0,8380171,0
nan,genovese,6.0,axon street,aprt 504,march,3166,qld,19681013.0,2402512,nan,carkie,133.0,amagula avenue,fourmile,coodanup,2117,nsw,19280117.0,4243188,0
james,hayball,30.0,hemmings crescent,nan,tiaro,2117,qld,19720110.0,6438283,james,rosendale,1.0,boultin close,middle earth,bateman,2147,nsw,19720223.0,3756981,0
michael,nguyen,6.0,lukin place,sunnyspot farm,beaumont,2213,nsw,19130316.0,6962550,michael,clarke,37.0,mcintyre street,sherwood,maryborough,3113,wa,19240223.0,1884618,0
nan,vincent,47.0,kent street,blue hills,forest hill,4655,vic,19190304.0,5807175,nan,dieckmann,nan,mckinle circuit,rsl building,panoarma,2225,nsw,19820207.0,8380171,0
emiily,white,85.0,marou place,jingara,marsden,3412,vic,19510901.0,6646759,emiily,gredn,19.0,callemonza rise,ocean park towers,semaphore park,4306,qld,19540924.0,1804853,0
nan,dixon,4.0,tytherleigh street,bulga wine estates,singleton heights,2097,nsw,19040831.0,8170333,nan,lock,4.0,tauss place,argyle,woodcroft,2028,sa,19130105.0,6312603,0
emiily,green,19.0,callemonda rise,ocean park towers,semaphore park,4306,qld,19540924.0,1804853,emiily,hingstxon,15.0,paul coe crescent,hawkesbury road,mooroolbark,2556,sa,19711319.0,4431563,0
thomas,webb,7.0,scottsdale street,locn 3439,brighton,6052,vic,19990815.0,9760969,thomas,berrgy,71.0,plowman place,linto n vlge,daw park,5159,nsw,19010714.0,5972566,0
nan,reid,46.0,dooring street,windalea,dandenong north,3581,nsw,19130312.0,1322845,nan,webxb,3.0,anukana,mclachla nstreet,eastwood,2121,vic,19175009.0,8331654,0
liam,britten,7.0,vagabond crescent,myliton,alice springs,3046,nsw,19051004.0,6919659,liam,pauch,1005.0,elvire place,nara da,bronte,2137,tas,19470324.0,4505367,0
emiily,penaluna,23.0,boolee street,gumnut cottage,boondall,5114,vic,19370502.0,2528591,emiily,excell,10.0,druittplace,tharlane,salisbury,3478,vic,19390713.0,5109979,0
samantha,harrington,42.0,beaver place,nan,toukley,6751,vic,19471114.0,1272559,samantha,bellamy,123.0,hawkesbury crescent,bri stin,pallaar,2756,nsw,19091019.0,8779096,0
jack,stanbury,25.0,de vis place,kersley mews,koorawatha,4074,qld,19381113.0,7301101,jack,wastell,91.0,bromell circuit,mountbeauty,springwood,3184,nsw,19030130.0,1134532,0
bryce,morrison,1.0,clavert place,rowethorpe,parramatta park,3214,nsw,19080915.0,8125144,bryce,white,134.0,macdonnell street,bindaree,nollamara,5127,vic,19090530.0,8089512,0
jessica,osfield,6.0,woinarski place,nan,paddington,7010,qld,19830206.0,9942050,jessica,kranz,nan,the mews royalhhotel bldg,brunton street,norwood,5159,sa,19880226.0,7412923,0
mia,leane,3.0,hobart avenue,budgerie,ballarat,4068,qld,19841029.0,4638734,mia,neeb,5.0,nan,pine hill,stonevlile,2110,wa,19730518.0,1310519,0
sophie,furze,590.0,goldsborough close,tallageris-demijoh,carina heights,3171,qld,19110502.0,4765244,sophie,white,251.0,handcock crescent,nan,wetherilb park,5114,vic,19480529.0,7242421,0
